roll_no,name,branch,year,course_code,email
2026CE2291,Student_Name_1291,CE,1,CE101,student1291@college.edu
2026CE2292,Student_Name_1292,CE,4,CE101,student1292@college.edu
2026IT2293,Student_Name_1293,IT,2,IT302,student1293@college.edu
2026EE2294,Student_Name_1294,EE,2,EE408,student1294@college.edu
2026CS2295,Student_Name_1295,CS,3,CS401,student1295@college.edu
2026CS2296,Student_Name_1296,CS,2,CS401,student1296@college.edu
2026CE2297,Student_Name_1297,CE,4,CE101,student1297@college.edu
2026CE2298,Student_Name_1298,CE,4,CE101,student1298@college.edu
2026EE2299,Student_Name_1299,EE,2,EE408,student1299@college.edu
2026CS2300,Student_Name_1300,CS,3,CS401,student1300@college.edu
2026CS2301,Student_Name_1301,CS,2,CS401,student1301@college.edu
2026CE2302,Student_Name_1302,CE,2,CE101,student1302@college.edu
2026ME2303,Student_Name_1303,ME,3,ME205,student1303@college.edu
2026ME2304,Student_Name_1304,ME,4,ME205,student1304@college.edu
2026ME2305,Student_Name_1305,ME,4,ME205,student1305@college.edu
2026CS2306,Student_Name_1306,CS,1,CS401,student1306@college.edu
2026ME2307,Student_Name_1307,ME,4,ME205,student1307@college.edu
2026CS2308,Student_Name_1308,CS,4,CS401,student1308@college.edu
2026ME2309,Student_Name_1309,ME,3,ME205,student1309@college.edu
2026IT2310,Student_Name_1310,IT,3,IT302,student1310@college.edu
2026ME2311,Student_Name_1311,ME,4,ME205,student1311@college.edu
2026CE2312,Student_Name_1312,CE,2,CE101,student1312@college.edu
2026EE2313,Student_Name_1313,EE,1,EE408,student1313@college.edu
2026IT2314,Student_Name_1314,IT,1,IT302,student1314@college.edu
2026EE2315,Student_Name_1315,EE,1,EE408,student1315@college.edu
2026CS2316,Student_Name_1316,CS,4,CS401,student1316@college.edu
2026CS2317,Student_Name_1317,CS,4,CS401,student1317@college.edu
2026CS2318,Student_Name_1318,CS,3,CS401,student1318@college.edu
2026EE2319,Student_Name_1319,EE,3,EE408,student1319@college.edu
2026ME2320,Student_Name_1320,ME,4,ME205,student1320@college.edu
2026IT2321,Student_Name_1321,IT,2,IT302,student1321@college.edu
2026ME2322,Student_Name_1322,ME,4,ME205,student1322@college.edu
2026CE2323,Student_Name_1323,CE,3,CE101,student1323@college.edu
2026IT2324,Student_Name_1324,IT,3,IT302,student1324@college.edu
2026EE2325,Student_Name_1325,EE,4,EE408,student1325@college.edu
2026ME2326,Student_Name_1326,ME,1,ME205,student1326@college.edu
2026IT2327,Student_Name_1327,IT,2,IT302,student1327@college.edu
2026ME2328,Student_Name_1328,ME,1,ME205,student1328@college.edu
2026CE2329,Student_Name_1329,CE,2,CE101,student1329@college.edu
2026IT2330,Student_Name_1330,IT,2,IT302,student1330@college.edu
2026CE2331,Student_Name_1331,CE,3,CE101,student1331@college.edu
2026CS2332,Student_Name_1332,CS,2,CS401,student1332@college.edu
2026CS2333,Student_Name_1333,CS,4,CS401,student1333@college.edu
2026CS2334,Student_Name_1334,CS,3,CS401,student1334@college.edu
2026IT2335,Student_Name_1335,IT,3,IT302,student1335@college.edu
2026CE2336,Student_Name_1336,CE,3,CE101,student1336@college.edu
2026ME2337,Student_Name_1337,ME,4,ME205,student1337@college.edu
2026EE2338,Student_Name_1338,EE,3,EE408,student1338@college.edu
2026EE2339,Student_Name_1339,EE,3,EE408,student1339@college.edu
2026CS2340,Student_Name_1340,CS,4,CS401,student1340@college.edu
2026ME2341,Student_Name_1341,ME,4,ME205,student1341@college.edu
2026IT2342,Student_Name_1342,IT,4,IT302,student1342@college.edu
2026IT2343,Student_Name_1343,IT,3,IT302,student1343@college.edu
2026CE2344,Student_Name_1344,CE,4,CE101,student1344@college.edu
2026ME2345,Student_Name_1345,ME,3,ME205,student1345@college.edu
2026EE2346,Student_Name_1346,EE,1,EE408,student1346@college.edu
2026CS2347,Student_Name_1347,CS,3,CS401,student1347@college.edu
2026CE2348,Student_Name_1348,CE,1,CE101,student1348@college.edu
2026CE2349,Student_Name_1349,CE,2,CE101,student1349@college.edu
2026CS2350,Student_Name_1350,CS,1,CS401,student1350@college.edu
2026IT2351,Student_Name_1351,IT,4,IT302,student1351@college.edu
2026CS2352,Student_Name_1352,CS,3,CS401,student1352@college.edu
2026IT2353,Student_Name_1353,IT,2,IT302,student1353@college.edu
2026CE2354,Student_Name_1354,CE,2,CE101,student1354@college.edu
2026EE2355,Student_Name_1355,EE,4,EE408,student1355@college.edu
2026CE2356,Student_Name_1356,CE,3,CE101,student1356@college.edu
2026CS2357,Student_Name_1357,CS,3,CS401,student1357@college.edu
2026IT2358,Student_Name_1358,IT,4,IT302,student1358@college.edu
2026CE2359,Student_Name_1359,CE,4,CE101,student1359@college.edu
2026ME2360,Student_Name_1360,ME,4,ME205,student1360@college.edu
2026CE2361,Student_Name_1361,CE,2,CE101,student1361@college.edu
2026ME2362,Student_Name_1362,ME,2,ME205,student1362@college.edu
2026ME2363,Student_Name_1363,ME,3,ME205,student1363@college.edu
2026CS2364,Student_Name_1364,CS,3,CS401,student1364@college.edu
2026IT2365,Student_Name_1365,IT,2,IT302,student1365@college.edu
2026ME2366,Student_Name_1366,ME,2,ME205,student1366@college.edu
2026ME2367,Student_Name_1367,ME,3,ME205,student1367@college.edu
2026CS2368,Student_Name_1368,CS,1,CS401,student1368@college.edu
2026CE2369,Student_Name_1369,CE,4,CE101,student1369@college.edu
2026CE2370,Student_Name_1370,CE,1,CE101,student1370@college.edu
2026EE2371,Student_Name_1371,EE,3,EE408,student1371@college.edu
2026EE2372,Student_Name_1372,EE,2,EE408,student1372@college.edu
2026ME2373,Student_Name_1373,ME,3,ME205,student1373@college.edu
2026IT2374,Student_Name_1374,IT,1,IT302,student1374@college.edu
2026ME2375,Student_Name_1375,ME,3,ME205,student1375@college.edu
2026CE2376,Student_Name_1376,CE,2,CE101,student1376@college.edu
2026CS2377,Student_Name_1377,CS,4,CS401,student1377@college.edu
2026ME2378,Student_Name_1378,ME,2,ME205,student1378@college.edu
2026ME2379,Student_Name_1379,ME,2,ME205,student1379@college.edu
2026CS2380,Student_Name_1380,CS,4,CS401,student1380@college.edu
2026ME2381,Student_Name_1381,ME,2,ME205,student1381@college.edu
2026IT2382,Student_Name_1382,IT,1,IT302,student1382@college.edu
2026ME2383,Student_Name_1383,ME,2,ME205,student1383@college.edu
2026CE2384,Student_Name_1384,CE,3,CE101,student1384@college.edu
2026CE2385,Student_Name_1385,CE,3,CE101,student1385@college.edu
2026EE2386,Student_Name_1386,EE,1,EE408,student1386@college.edu
2026CE2387,Student_Name_1387,CE,4,CE101,student1387@college.edu
2026EE2388,Student_Name_1388,EE,1,EE408,student1388@college.edu
2026IT2389,Student_Name_1389,IT,4,IT302,student1389@college.edu
2026CS2390,Student_Name_1390,CS,1,CS401,student1390@college.edu
2026IT2391,Student_Name_1391,IT,3,IT302,student1391@college.edu
2026ME2392,Student_Name_1392,ME,4,ME205,student1392@college.edu
2026CE2393,Student_Name_1393,CE,2,CE101,student1393@college.edu
2026IT2394,Student_Name_1394,IT,1,IT302,student1394@college.edu
2026CE2395,Student_Name_1395,CE,3,CE101,student1395@college.edu
2026ME2396,Student_Name_1396,ME,1,ME205,student1396@college.edu
2026CE2397,Student_Name_1397,CE,4,CE101,student1397@college.edu
2026IT2398,Student_Name_1398,IT,1,IT302,student1398@college.edu
2026EE2399,Student_Name_1399,EE,4,EE408,student1399@college.edu
2026ME2400,Student_Name_1400,ME,1,ME205,student1400@college.edu
2026ME2401,Student_Name_1401,ME,1,ME205,student1401@college.edu
2026EE2402,Student_Name_1402,EE,2,EE408,student1402@college.edu
2026EE2403,Student_Name_1403,EE,3,EE408,student1403@college.edu
2026EE2404,Student_Name_1404,EE,4,EE408,student1404@college.edu
2026EE2405,Student_Name_1405,EE,2,EE408,student1405@college.edu
2026CS2406,Student_Name_1406,CS,3,CS401,student1406@college.edu
2026IT2407,Student_Name_1407,IT,1,IT302,student1407@college.edu
2026CS2408,Student_Name_1408,CS,1,CS401,student1408@college.edu
2026IT2409,Student_Name_1409,IT,4,IT302,student1409@college.edu
2026ME2410,Student_Name_1410,ME,1,ME205,student1410@college.edu
2026EE2411,Student_Name_1411,EE,1,EE408,student1411@college.edu
2026CE2412,Student_Name_1412,CE,3,CE101,student1412@college.edu
2026IT2413,Student_Name_1413,IT,4,IT302,student1413@college.edu
2026CE2414,Student_Name_1414,CE,3,CE101,student1414@college.edu
2026IT2415,Student_Name_1415,IT,4,IT302,student1415@college.edu
2026CS2416,Student_Name_1416,CS,3,CS401,student1416@college.edu
2026CS2417,Student_Name_1417,CS,1,CS401,student1417@college.edu
2026CE2418,Student_Name_1418,CE,3,CE101,student1418@college.edu
2026ME2419,Student_Name_1419,ME,1,ME205,student1419@college.edu
2026EE2420,Student_Name_1420,EE,1,EE408,student1420@college.edu
2026CS2421,Student_Name_1421,CS,2,CS401,student1421@college.edu
2026ME2422,Student_Name_1422,ME,3,ME205,student1422@college.edu
2026CE2423,Student_Name_1423,CE,3,CE101,student1423@college.edu
2026EE2424,Student_Name_1424,EE,1,EE408,student1424@college.edu
2026CE2425,Student_Name_1425,CE,3,CE101,student1425@college.edu
2026IT2426,Student_Name_1426,IT,2,IT302,student1426@college.edu
2026ME2427,Student_Name_1427,ME,3,ME205,student1427@college.edu
2026ME2428,Student_Name_1428,ME,4,ME205,student1428@college.edu
2026CE2429,Student_Name_1429,CE,1,CE101,student1429@college.edu
2026CS2430,Student_Name_1430,CS,1,CS401,student1430@college.edu
2026IT2431,Student_Name_1431,IT,3,IT302,student1431@college.edu
2026CS2432,Student_Name_1432,CS,3,CS401,student1432@college.edu
2026EE2433,Student_Name_1433,EE,4,EE408,student1433@college.edu
2026IT2434,Student_Name_1434,IT,2,IT302,student1434@college.edu
2026ME2435,Student_Name_1435,ME,4,ME205,student1435@college.edu
2026CE2436,Student_Name_1436,CE,3,CE101,student1436@college.edu
2026ME2437,Student_Name_1437,ME,4,ME205,student1437@college.edu
2026ME2438,Student_Name_1438,ME,2,ME205,student1438@college.edu
2026CS2439,Student_Name_1439,CS,2,CS401,student1439@college.edu
2026EE2440,Student_Name_1440,EE,1,EE408,student1440@college.edu
2026CE2441,Student_Name_1441,CE,4,CE101,student1441@college.edu
2026CE2442,Student_Name_1442,CE,2,CE101,student1442@college.edu
2026EE2443,Student_Name_1443,EE,2,EE408,student1443@college.edu
2026CE2444,Student_Name_1444,CE,2,CE101,student1444@college.edu
2026EE2445,Student_Name_1445,EE,2,EE408,student1445@college.edu
2026CS2446,Student_Name_1446,CS,2,CS401,student1446@college.edu
2026EE2447,Student_Name_1447,EE,1,EE408,student1447@college.edu
2026CS2448,Student_Name_1448,CS,1,CS401,student1448@college.edu
2026IT2449,Student_Name_1449,IT,3,IT302,student1449@college.edu
2026CS2450,Student_Name_1450,CS,1,CS401,student1450@college.edu
2026CS2451,Student_Name_1451,CS,3,CS401,student1451@college.edu
2026ME2452,Student_Name_1452,ME,2,ME205,student1452@college.edu
2026CE2453,Student_Name_1453,CE,1,CE101,student1453@college.edu
2026ME2454,Student_Name_1454,ME,1,ME205,student1454@college.edu
2026EE2455,Student_Name_1455,EE,4,EE408,student1455@college.edu
2026ME2456,Student_Name_1456,ME,2,ME205,student1456@college.edu
2026CS2457,Student_Name_1457,CS,2,CS401,student1457@college.edu
2026IT2458,Student_Name_1458,IT,3,IT302,student1458@college.edu
2026IT2459,Student_Name_1459,IT,3,IT302,student1459@college.edu
2026IT2460,Student_Name_1460,IT,2,IT302,student1460@college.edu
2026EE2461,Student_Name_1461,EE,4,EE408,student1461@college.edu
2026CE2462,Student_Name_1462,CE,1,CE101,student1462@college.edu
2026ME2463,Student_Name_1463,ME,1,ME205,student1463@college.edu
2026EE2464,Student_Name_1464,EE,1,EE408,student1464@college.edu
2026CS2465,Student_Name_1465,CS,4,CS401,student1465@college.edu
2026CS2466,Student_Name_1466,CS,2,CS401,student1466@college.edu
2026CS2467,Student_Name_1467,CS,4,CS401,student1467@college.edu
2026ME2468,Student_Name_1468,ME,4,ME205,student1468@college.edu
2026ME2469,Student_Name_1469,ME,4,ME205,student1469@college.edu
2026IT2470,Student_Name_1470,IT,1,IT302,student1470@college.edu
2026ME2471,Student_Name_1471,ME,4,ME205,student1471@college.edu
2026CS2472,Student_Name_1472,CS,1,CS401,student1472@college.edu
2026CS2473,Student_Name_1473,CS,4,CS401,student1473@college.edu
2026IT2474,Student_Name_1474,IT,3,IT302,student1474@college.edu
2026EE2475,Student_Name_1475,EE,3,EE408,student1475@college.edu
2026IT2476,Student_Name_1476,IT,4,IT302,student1476@college.edu
2026ME2477,Student_Name_1477,ME,1,ME205,student1477@college.edu
2026ME2478,Student_Name_1478,ME,4,ME205,student1478@college.edu
2026EE2479,Student_Name_1479,EE,2,EE408,student1479@college.edu
2026IT2480,Student_Name_1480,IT,3,IT302,student1480@college.edu
2026ME2481,Student_Name_1481,ME,2,ME205,student1481@college.edu
2026CE2482,Student_Name_1482,CE,1,CE101,student1482@college.edu
2026EE2483,Student_Name_1483,EE,3,EE408,student1483@college.edu
2026CE2484,Student_Name_1484,CE,3,CE101,student1484@college.edu
2026CS2485,Student_Name_1485,CS,2,CS401,student1485@college.edu
2026EE2486,Student_Name_1486,EE,3,EE408,student1486@college.edu
2026ME2487,Student_Name_1487,ME,2,ME205,student1487@college.edu
2026CS2488,Student_Name_1488,CS,2,CS401,student1488@college.edu
2026EE2489,Student_Name_1489,EE,1,EE408,student1489@college.edu
2026CS2490,Student_Name_1490,CS,3,CS401,student1490@college.edu
2026CE2491,Student_Name_1491,CE,4,CE101,student1491@college.edu
2026CS2492,Student_Name_1492,CS,1,CS401,student1492@college.edu
2026CS2493,Student_Name_1493,CS,3,CS401,student1493@college.edu
2026IT2494,Student_Name_1494,IT,4,IT302,student1494@college.edu
2026CE2495,Student_Name_1495,CE,4,CE101,student1495@college.edu
2026CS2496,Student_Name_1496,CS,3,CS401,student1496@college.edu
2026CE2497,Student_Name_1497,CE,3,CE101,student1497@college.edu
2026CS2498,Student_Name_1498,CS,4,CS401,student1498@college.edu
2026CS2499,Student_Name_1499,CS,1,CS401,student1499@college.edu
2026ME2500,Student_Name_1500,ME,1,ME205,student1500@college.edu
